Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_SEM_Live,tbl_Data_SEM_APCE,Discharge_Date,DISCHARGE DATE (HOSPITAL PROVIDER SPELL) is the same as attribute ACTIVITY DATE where the ACTIVITY DATE TYPE is National Code 'Discharge Date'.,date,,,No,,Rob Kennedy,31/08/2017,DISCHARGE DATE (HOSPITAL PROVIDER SPELL),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/d/disa/discharge_date_(hospital_provider_spell)_de.asp?shownav=1?
NHSE_SEM_Live,tbl_Data_SEM_APCE,Discharge_Time,DISCHARGE TIME (HOSPITAL PROVIDER SPELL) is the time a PATIENT was discharged from a Hospital Provider Spell.,varchar(8),,,No,,Rob Kennedy,31/08/2017,DISCHARGE TIME (HOSPITAL PROVIDER SPELL),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/d/disa/discharge_time_(hospital_provider_spell)_de.asp?shownav=1?
NHSE_SEM_Live,tbl_Data_SEM_APCE,Discharge_To_HaH_Service_Ind,An indication of whether a PATIENT was discharged from a Hospital Provider Spell to a Hospital At Home Service.,varchar(1),,,No,,Rob Kennedy,31/08/2017,DISCHARGED TO HOSPITAL AT HOME SERVICE INDICATOR,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/d/disa/discharged_to_hospital_at_home_service_indicator_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Episode_Number,"EPISODE NUMBER is the same as attribute ACTIVITY IDENTIFIER and is used to uniquely identify episodes, and is a sequence number for each Consultant Episode (Hospital Provider) in a Hospital Provider Spell. The first episode of each new Hospital Provider Spell (including re-admitted PATIENTS) commences at 01.",varchar(3),,,No,,Rob Kennedy,31/08/2017,EPISODE NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/e/ep/episode_number_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,First_Regular_Day_Night_Admission,The first admission in a series of regular day/night admissions for a course of treatment.,varchar(1),,,No,,Rob Kennedy,31/08/2017,FIRST REGULAR DAY OR NIGHT ADMISSION CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/f/first_regular_day_or_night_admission_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Last_Episode_In_Spell_Indicator,LAST EPISODE IN SPELL INDICATOR CODE is a derived data element which identifies whether the consultant episode is the final episode in the Hospital Provider Spell.,varchar(1),,,No,,Rob Kennedy,31/08/2017,LAST EPISODE IN SPELL INDICATOR CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/last_episode_in_spell_indicator_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Neonatal_Level_of_Care,"The level of care received by a Neonate during a Neonatal Level Of Care Period. For all WARDS caring for Neonates, data should be collected daily about the level of care provided for each Neonate.",varchar(1),,,No,,Rob Kennedy,31/08/2017,NEONATAL LEVEL OF CARE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/n/ne/neonatal_level_of_care_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Operation_Status,OPERATION STATUS CODES should be used once for each record to record states of knowledge regarding the operative procedure.,varchar(1),,,No,,Rob Kennedy,31/08/2017,OPERATION STATUS CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/oc/operation_status_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Psychiatric_Patient_Status,"The PSYCHIATRIC PATIENT STATUS CODE applies only to PATIENTS admitted or transferred to a CONSULTANT in one of the psychiatric specialties within a Hospital Provider Spell. Record this against the first consultant episode under a CONSULTANT in one of the psychiatric specialties but not for subsequent psychiatric consultant episodes or for any non-psychiatric episodes. This information is used to indicate the turnover period within the service and identify, where possible, all first time psychiatric admissions and re-admissions.",varchar(1),,,No,,Rob Kennedy,31/08/2017,PSYCHIATRIC PATIENT STATUS CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/prod/psychiatric_patient_status_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Episode_Start_Date,START DATE (EPISODE) is the same as attribute ACTIVITY DATE where the ACTIVITY DATE TYPE is National Code 'Start Date' of the episode.,date,,,No,,Rob Kennedy,31/08/2017,START DATE (EPISODE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/star/start_date_(episode)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Episode_Start_Time,START TIME (EPISODE) is the same as attribute ACTIVITY TIME where the ACTIVITY TIME TYPE is National Code 'Start Time' of the episode.,varchar(8),,,No,,Rob Kennedy,31/08/2017,START TIME (EPISODE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/star/start_time_(episode)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Episode_End_Date,END DATE (EPISODE) is the same as attribute ACTIVITY DATE where the ACTIVITY DATE TYPE is National Code 'End Date' of an Episode.,date,,,No,,Rob Kennedy,31/08/2017,END DATE (EPISODE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/e/en/end_date_(episode)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Episode_End_Time,END TIME (EPISODE) is the same as attribute ACTIVITY TIME where the ACTIVITY TIME TYPE is National Code 'End Time' of the episode.,varchar(8),,,No,,Rob Kennedy,31/08/2017,END TIME (EPISODE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/e/en/end_time_(episode)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Length_Of_Stay_Adj_Rehab,LENGTH OF STAY ADJUSTMENT (REHABILITATION) is the same as attribute LENGTH OF STAY ADJUSTMENT where the LENGTH OF STAY ADJUSTMENT REASON is National Code 'Rehabilitation'.,int,,,No,,Rob Kennedy,31/08/2017,LENGTH OF STAY ADJUSTMENT (REHABILITATION),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/le/length_of_stay_adjustment_(rehabilitation)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Length_Of_Stay_Adj_SPC,LENGTH OF STAY ADJUSTMENT (SPECIALIST PALLIATIVE CARE) is the same as attribute LENGTH OF STAY ADJUSTMENT where the LENGTH OF STAY ADJUSTMENT REASON is National Code 'Specialist Palliative Care'.,int,,,No,,Rob Kennedy,31/08/2017,LENGTH OF STAY ADJUSTMENT (SPECIALIST PALLIATIVE CARE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/le/length_of_stay_adjustment_(specialist_palliative_care)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Commissioning_Serial_Number,COMMISSIONING SERIAL NUMBER is the same as attribute NHS SERVICE AGREEMENT NUMBER (a number used to uniquely identify a NHS SERVICE AGREEMENT by an Organisation acting as commissioner of patient care services).,varchar(6),,,No,,Rob Kennedy,31/08/2017,COMMISSIONING SERIAL NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/co/commissioning_serial_number_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Agreement_Line_Number,A number (alphanumeric) to provide a unique identifier for a line within a NHS SERVICE AGREEMENT.,varchar(13),,,No,,Rob Kennedy,31/08/2017,NHS SERVICE AGREEMENT LINE NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/n/nhs/nhs_service_agreement_line_number_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Provider_Reference_Number,PROVIDER REFERENCE NUMBER is a number convention agreed locally between a provider and Commissioner for use within a Commissioning Data Set message.,varchar(20),,,No,,Rob Kennedy,31/08/2017,PROVIDER REFERENCE NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/prod/provider_reference_number_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Commissioner_Reference_Number,A number (alphanumeric) allocated by the commissioner to a REFERRAL REQUEST.,varchar(20),,,No,,Rob Kennedy,31/08/2017,COMMISSIONER REFERENCE NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/c/com/commissioner_reference_number_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Provider_Code,ORGANISATION CODE (CODE OF PROVIDER) is the ORGANISATION CODE of the Organisation acting as a Health Care Provider.,varchar(6),,,No,,Rob Kennedy,31/08/2017,ORGANISATION CODE (CODE OF PROVIDER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(code_of_provider)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Provider_Org_Code_Type,ORGANISATION CODE TYPE is a code to identify the format and basis of the release of an NHS ORGANISATION CODE being used.,varchar(5),,,No,,Rob Kennedy,31/08/2017,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Commissioner_Code,ORGANISATION CODE (CODE OF COMMISSIONER) is the ORGANISATION CODE of the Organisation commissioning health care.,varchar(6),,,No,,Rob Kennedy,31/08/2017,ORGANISATION CODE (CODE OF COMMISSIONER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(code_of_commissioner)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Commissioner_Org_Code_Type,ORGANISATION CODE TYPE is a code to identify the format and basis of the release of an NHS ORGANISATION CODE being used. Not completed in the NCDR.,varchar(5),,,No,,Rob Kennedy,31/08/2017,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Consultant_Code,A code uniquely identifying a CONSULTANT.,varchar(8),,,No,,Rob Kennedy,31/08/2017,CONSULTANT CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/c/cons/consultant_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Main_Specialty_Code,CARE PROFESSIONAL MAIN SPECIALTY CODE is the specialty in which the CONSULTANT is contracted or recognised. MAIN SPECIALTY classifies clinical work divisions more precisely for a limited number of specialties.,varchar(3),,,No,,Rob Kennedy,31/08/2017,CARE PROFESSIONAL MAIN SPECIALTY CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/care/care_professional_main_specialty_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Treatment_Function_Code,TREATMENT FUNCTION CODE is recorded to report the specialised service within which the PATIENT is treated.,varchar(3),,,No,,Rob Kennedy,31/08/2017,TREATMENT FUNCTION CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/t/tran/treatment_function_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Local_Sub_Specialty_Code,A unique identifier for a LOCAL SUB-SPECIALTY.,varchar(8),,,No,,Rob Kennedy,31/08/2017,LOCAL SUB-SPECIALTY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/l/lo/local_sub-specialty_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,MultiProf_Ind_Code,"An indication of whether a PATIENT was seen by a single or multiple CARE PROFESSIONALS during a Clinic Attendance Consultant or Clinic Attendance Non-Consultant, recorded for the purposes of the National Tariff Payment System.",varchar(1),,,No,,Rob Kennedy,31/08/2017,MULTI-PROFESSIONAL OR MULTI-DISCIPLINARY INDICATION CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/m/mi/multi-professional_or_multi-disciplinary_indication_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Rehab_Assess_Team_Type,"An indication of whether the CARE PROFESSIONAL TEAM undertaking a Rehabilitation Assessment, is specialised or non-specialised.",varchar(1),,,No,,Rob Kennedy,31/08/2017,REHABILITATION ASSESSMENT TEAM TYPE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/r/red/rehabilitation_assessment_team_type_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Code_Ep_Start_Date,A unique identification of a WARD within a Health Care Provider.  Represents the WARD where ACTIVITY took place at START DATE (EPISODE).,varchar(12),,,No,,Rob Kennedy,31/08/2017,WARD CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Security_Level_Ep_Start_Date,The level of security for a WARD. This value is true for the WARD where the ACTIVITY took place at START DATE (EPISODE).,varchar(1),,,No,,Rob Kennedy,31/08/2017,WARD SECURITY LEVEL,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_security_level_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Location_Class_at_Episode_Start_Date,LOCATION CLASS is a classification for use within Commissioning Data Set messages of the physical location within which the recorded PATIENT event occurs. Recorded at START DATE (EPISODE).,int,,,No,,Rob Kennedy,31/08/2017,LOCATION CLASS,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/li/location_class_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Site_Code_of_Treatment_At_Episode_Start_Date,"The ORGANISATION SITE CODE of the Organisation where the PATIENT was treated at the START DATE (EPISODE), i.e. it should enable the treating Organisation to be identified.",varchar(6),,,No,,Rob Kennedy,31/08/2017,SITE CODE (OF TREATMENT),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/site/site_code_(of_treatment)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_Site_Code_of_Treatment_At_Episode_Start,The ORGANISATION CODE TYPE of the SITE CODE (OF TREATMENT) at START DATE (EPISODE).,varchar(5),,,No,,Rob Kennedy,31/08/2017,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Intended_Clinical_Care_Intensity_At_Episode_Start,"The level of resources and intensity of care which it is intended to provide or is provided in a particular WARD, at the start of the episode.",varchar(2),,,No,,Rob Kennedy,31/08/2017,CLINICAL CARE INTENSITY,http://www.datadictionary.nhs.uk/data_dictionary/attributes/c/cla/clinical_care_intensity_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Age_Group_Intended_At_Episode_Start,The age group of PATIENTS intended to use a WARD indicated in the operational plan.,varchar(1),,,No,,Rob Kennedy,31/08/2017,INTENDED AGE GROUP,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/i/in/intended_age_group_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Sex_of_Patients_At_Episode_Start,"The gender of a PERSON, as recorded at the start of the episode.
PERSON STATED GENDER CODE is self declared or inferred by observation for those unable to declare their PERSON STATED GENDER.",varchar(1),,,No,,Rob Kennedy,31/08/2017,PERSON STATED GENDER CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/person/person_stated_gender_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Day_Period_Availability_At_Episode_Start,For WARDS this is the number of day periods in a week for which it is planned to be available.  Where a WARD is closed availability will be zero.  This value is true for the WARD where the ACTIVITY took place at START DATE (EPISODE).,varchar(1),,,No,,Rob Kennedy,31/08/2017,WARD DAY PERIOD AVAILABILITY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_day_period_availability_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Night_Period_Availability_At_Episode_Start,For WARDS this is the number of night periods in a week for which it is planned to be available.  Where a WARD is closed availability will be zero.  This value is true for the WARD where the ACTIVITY took place at START DATE (EPISODE).,varchar(1),,,No,,Rob Kennedy,31/08/2017,WARD NIGHT PERIOD AVAILABILITY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_night_period_availability_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Code_Ep_End_Date,A unique identification of a WARD within a Health Care Provider.  Represents the WARD where ACTIVITY took place at END DATE (EPISODE).,varchar(12),,,No,,Rob Kennedy,31/08/2017,WARD CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Security_Level_Ep_End_Date,The level of security for a WARD. This value is true for the WARD where the ACTIVITY took place at END DATE (EPISODE).,varchar(1),,,No,,Rob Kennedy,31/08/2017,WARD SECURITY LEVEL,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_security_level_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Location_Class_at_Episode_End_Date,LOCATION CLASS is a classification for use within Commissioning Data Set messages of the physical location within which the recorded PATIENT event occurs. Recorded at END DATE (EPISODE).,varchar(1),,,No,,Rob Kennedy,31/08/2017,LOCATION CLASS,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/li/location_class_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Site_Code_of_Treatment_At_Episode_End_Date,"The ORGANISATION SITE CODE of the Organisation where the PATIENT was treated at the END DATE (EPISODE), i.e. it should enable the treating Organisation to be identified.",varchar(6),,,No,,Rob Kennedy,31/08/2017,SITE CODE (OF TREATMENT),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/site/site_code_(of_treatment)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_Site_Code_of_Treatment_At_Episode_End,The ORGANISATION CODE TYPE of the SITE CODE (OF TREATMENT) at END DATE (EPISODE).,varchar(5),,,No,,Rob Kennedy,31/08/2017,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Intended_Clinical_Care_Intensity_At_Episode_End,"The level of resources and intensity of care which it is intended to provide or is provided in a particular WARD, at the end of the episode.",varchar(2),,,No,,Rob Kennedy,31/08/2017,CLINICAL CARE INTENSITY,http://www.datadictionary.nhs.uk/data_dictionary/attributes/c/cla/clinical_care_intensity_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Age_Group_Intended_At_Episode_End,The age group of PATIENTS intended to use a WARD indicated in the operational plan.,varchar(1),,,No,,Rob Kennedy,31/08/2017,INTENDED AGE GROUP,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/i/in/intended_age_group_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Sex_of_Patients_At_Episode_End,"The gender of a PERSON, as recorded at the end of the episode.
PERSON STATED GENDER CODE is self declared or inferred by observation for those unable to declare their PERSON STATED GENDER. ",varchar(1),,,No,,Rob Kennedy,31/08/2017,PERSON STATED GENDER CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/person/person_stated_gender_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Day_Period_Availability_At_Episode_End,For WARDS this is the number of day periods in a week for which it is planned to be available.  Where a WARD is closed availability will be zero.  This value is true for the WARD where the ACTIVITY took place at END DATE (EPISODE).,varchar(1),,,No,,Rob Kennedy,31/08/2017,WARD DAY PERIOD AVAILABILITY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_day_period_availability_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Ward_Night_Period_Availability_At_Episode_End,For WARDS this is the number of night periods in a week for which it is planned to be available.  Where a WARD is closed availability will be zero.  This value is true for the WARD where the ACTIVITY took place at END DATE (EPISODE).,varchar(1),,,No,,Rob Kennedy,31/08/2017,WARD NIGHT PERIOD AVAILABILITY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/ward/ward_night_period_availability_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,GP_Code,GENERAL MEDICAL PRACTITIONER (SPECIFIED) is the GENERAL MEDICAL PRACTITIONER PPD CODE of the GENERAL MEDICAL PRACTITIONER specified by the PATIENT.,varchar(8),,,No,,Rob Kennedy,31/08/2017,GENERAL MEDICAL PRACTITIONER (SPECIFIED),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practitioner_(specified)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,GP_Practice_Code,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION) is the ORGANISATION CODE of the GP Practice that the PATIENT is registered with.,varchar(6),,,No,,Rob Kennedy,31/08/2017,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practice_code_(patient_registration)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_GP,"A code to identify the format and basis of the release of an NHS ORGANISATION CODE, in this case GP PRACTICE, being used.",varchar(8),,,No,,Rob Kennedy,31/08/2017,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Referrer_Code,"REFERRER CODE is the code of the PERSON making the REFERRAL REQUEST. This will normally be a CARE PROFESSIONAL, GENERAL MEDICAL PRACTITIONER or CONSULTANT.",varchar(8),,,No,,Rob Kennedy,31/08/2017,REFERRER CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referrer_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Referring_Org_Code,"REFERRING ORGANISATION CODE is the ORGANISATION CODE of the Organisation from which the referral is made, such as a GP Practice, NHS Trust or NHS Foundation Trust.",varchar(6),,,No,,Rob Kennedy,31/08/2017,REFERRING ORGANISATION CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referring_organisation_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Referring_Org_Code_Type,The ORGANISATION CODE TYPE of the REFERRING ORGANISATION CODE.,varchar(3),,,No,,Rob Kennedy,31/08/2017,ORGANISATION CODE TYPE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_type_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Direct_Access_Referral_Ind,An indication of whether a PATIENT was referred to a Direct Access Service.,varchar(1),,,No,,Rob Kennedy,31/08/2017,DIRECT ACCESS REFERRAL INDICATOR,http://www.datadictionary.nhs.uk/data_dictionary/attributes/d/den/direct_access_referral_indicator_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Ambulance_Incident_Number,AMBULANCE INCIDENT NUMBER is the same as attribute PATIENT JOURNEY NUMBER (An identifier for each PATIENT TRANSPORT JOURNEY).,varchar(20),,,No,,Rob Kennedy,31/08/2017,AMBULANCE INCIDENT NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/a/ag/ambulance_incident_number_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Ambulance_Trust,ORGANISATION CODE (CONVEYING AMBULANCE TRUST) is the code of an Ambulance Service which conveys a PATIENT on a PATIENT TRANSPORT JOURNEY.  A PATIENT JOURNEY NUMBER and AMBULANCE INCIDENT NUMBER may be recorded for the PATIENT TRANSPORT JOURNEY.,varchar(5),,,No,,Rob Kennedy,31/08/2017,ORGANISATION CODE (CONVEYING AMBULANCE TRUST),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(conveying_ambulance_trust)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Duration_of_Elective_Wait,DURATION OF ELECTIVE WAIT is a derived item that records the waiting time from the ORIGINAL DECIDED TO ADMIT DATE to the admission date at the provider where the treatment actually takes place.,varchar(6),,,No,,Rob Kennedy,31/08/2017,DURATION OF ELECTIVE WAIT,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/d/dr/duration_of_elective_wait_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Intended_Management,"This is the intended pattern of Hospital Bed use for a PATIENT, decided when the decision is made to admit. This only applies to PATIENTS on the ELECTIVE ADMISSION LIST. It is not necessary to collect this information for maternity PATIENTS or for babies admitted to hospital shortly after birth.",varchar(1),,,No,,Rob Kennedy,31/08/2017,INTENDED MANAGEMENT,http://www.datadictionary.nhs.uk/data_dictionary/attributes/i/int/intended_management_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Decided_To_Admit_Date,The date a DECISION TO ADMIT was made.,date,,,No,,Rob Kennedy,31/08/2017,DECIDED TO ADMIT DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/d/dec/decided_to_admit_date_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Waiting_Time_Measurement_Type,The type of waiting time measurement methodology which may be applied during a PATIENT PATHWAY.,varchar(2),,,No,,Rob Kennedy,31/08/2017,WAITING TIME MEASUREMENT TYPE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/w/waiting_time_measurement_type_de.asp
NHSE_SEM_Live,tbl_Data_SEM_APCE,Location_Type_Code_Ep_Start,"The type of LOCATION for an ACTIVITY where: PATIENTS are seen, SERVICES are provided or from which requests for SERVICES are sent. Recorded at START DATE (EPISODE).",varchar(3),,,No,,Rob Kennedy,31/08/2017,ACTIVITY LOCATION TYPE CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/a/act/activity_location_type_code_de.asp?
NHSE_SEM_Live,tbl_Data_SEM_APCE,HRG_Code,"Developed by the National Casemix Office, Healthcare Resource Groups (HRGs) are standard groupings of clinically similar treatments which use common levels of healthcare resource.",varchar(5),,,Yes,"Please see NHS Digital's documentation for full details:
http://content.digital.nhs.uk/hrg",Rob Kennedy,31/08/2017,Healthcare Resource Groups,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/h/healthcare_resource_group_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,HRG_Version_No,The HRG version used for the record.,varchar(3),,,No,,Rob Kennedy,31/08/2017,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Procedure_Scheme_In_Use,The type of CODED CLINICAL ENTRY used for the CLINICAL INTERVENTION.,varchar(2),,,No,,Rob Kennedy,31/08/2017,PROCEDURE SCHEME IN USE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/prio/procedure_scheme_in_use_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Dominant_Grouping_Variable_Procedure,"The National Schedule of Reference Costs, developed by the Department of Health, uses Healthcare Resource Groups (HRGs) as the basis for costing in-patient and day case services. Healthcare Resource Groups (HRGs) are derived from existing CDS data items using an algorithm and a software package developed by the NHS Information Authority (Casemix Programme).
HRG DOMINANT GROUPING VARIABLE-PROCEDURES (DGVP) is a field derived by the HRG Acute Inpatient Grouper. It represents the procedure that the HRG grouping algorithm has identified as having the greatest effect upon the resources consumed by a PATIENT. It is required for the production of the National Schedule of Reference Costs reports.
Derived by NHS Digital prior to import to the NCDR.",varchar(7),,,No,,Rob Kennedy,31/08/2017,HRG DOMINANT GROUPING VARIABLE-PROCEDURE,http://www.datadictionary.nhs.uk/version2/data_dictionary/data_field_notes/h/hrg_dominant_grouping_variable_h_procedure_de.asp?shownav=1
