Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_Mental_Health,Master_MHS101_Referral,NHSServAgreeLineNum,"A number (alphanumeric) to provide a unique identifier for a line within a NHS SERVICE AGREEMENT.

An NHS SERVICE AGREEMENT is a formal agreement between a commissioner ORGANISATION and one or more provider ORGANISATIONS for the provision of PATIENT care services.",varchar(10),,,No,,Amy Hutton,31/08/2017,NHS SERVICE AGREEMENT LINE NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/n/nhs/nhs_service_agreement_line_number_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,OrgCodeComm,ORGANISATION CODE (CODE OF COMMISSIONER)ÿis theÿORGANISATION CODEÿof theÿOrganisationÿcommissioning health care.,varchar(5),,,No,,Amy Hutton,31/08/2017,ORGANISATION CODE (CODE OF COMMISSIONER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(code_of_commissioner)_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,OrgCodeProv,This is the ORGANISATION CODE of the ORGANISATION acting as a Health Care Provider. Derived from submitted Header record within submission.,varchar(6),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from submitted Header record within submission.",Amy Hutton,31/08/2017,ORGANISATION CODE (CODE OF PROVIDER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(code_of_provider)_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,PrimReasonReferralMH,This is the primary presenting condition or symptom for whichÿthe patientÿwasÿreferred to aÿMental Health Service,varchar(2),,,No,,Amy Hutton,31/08/2017,PRIMARY REASON FOR REFERRAL (MENTAL HEALTH),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/pri/primary_reason_for_referral_(mental_health)_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,ReasonOAT,"The reason why a SERVICE has received a REFERRAL REQUEST, for a PERSON:
-with assessed acute mental health needs requiring adult mental health acute inpatient care and
-who is resident outside of the ORGANISATION's usual local network of SERVICES.",varchar(2),,,No,,Amy Hutton,31/08/2017,REASON FOR OUT OF AREA REFERRAL (ADULT ACUTE MENTAL HEALTH),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/reason_for_out_of_area_referral_(adult_acute_mental_health)_de.asp?shownav=1?query=%22REASON+FOR+OUT+OF+AREA+REFERRAL+%28ADULT+ACUTE+MENTAL+HEALTH%29%22&rank=100&shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,RecordNumber,"This is a Unique ID, which identifies each flowed MHSDS record. The rows in the MHS001MPI and associated episode and event tables that make up a single MHSDS record are linked via the Record Number.",bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is a unique ID, which identifies each flowed MHSDS record. The rows in the MHS001MPI and associated episode and event tables that make up a single MHSDS record are linked via the Record Number. The ID should be unique to each submission (BSP Unique ID) and person (Local Patient ID) combination; it should be numeric. Record Number is derived during post-deadline processing only.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS101_Referral,ReferralRequestReceivedDate,The date theÿREFERRAL REQUESTÿwas received by theÿHealth Care Provider.,date,,,No,,Amy Hutton,31/08/2017,REFERRAL REQUEST RECEIVED DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referral_request_received_date_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,ReferralRequestReceivedTime,"The time the REFERRAL REQUEST was received.

This item is only required for 'urgent' priority referrals into services with target waiting times measured in hours e.g. rapid response teams or urgent care.",varchar(50),,,No,,Amy Hutton,31/08/2017,REFERRAL REQUEST RECEIVED TIME,http://www.datadictionary.nhs.uk/data_dictionary/attributes/r/red/referral_request_received_time_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,ReferringCareProfessionalStaffGroup,"The will indicate the STAFF GROUP of the Care Professional referring the patient into the mental health service.
This data item is not required where the referrer is not a care professional e.g. self-referral, carer or employer.",varchar(3),,,No,,Amy Hutton,31/08/2017,REFERRING CARE PROFESSIONAL STAFF GROUP (MENTAL HEALTH AND COMMUNITY CARE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referring_care_professional_staff_group_(mental_health_and_community_care)_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,RefOrgCode,Organisation Code of the referring organisation. This will be applicable only if the request has originated from another organisation. It will not be applicable for a self-referral.,varchar(6),,,No,,Amy Hutton,31/08/2017,REFERRING ORGANISATION CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referring_organisation_code_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,ServDischDate,Service Discharge Date is the date a PATIENT was discharged from a SERVICE. This would occur once all the services or teams (for example as part of a multidisciplinary team) have finished treating a patient under a specific referral.,date,,,No,,Amy Hutton,31/08/2017,SERVICE DISCHARGE DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/se/service_discharge_date_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,ServDischTime,Service Discharge Time is the time a PATIENT was discharged from a SERVICE. This would occur once all the services or teams (for example as part of a multidisciplinary team) have finished treating a patient under a specific referral.,varchar(10),,,No,,Amy Hutton,31/08/2017,SERVICE DISCHARGE DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/se/service_discharge_date_de.asp?shownav=1?query=%22SERVICE+DISCHARGE+DATE%22&rank=25&shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,ServiceRequestID,"It would normally be automatically generated by the local system upon recording a new Referral, although could be manually assigned.",varchar(20),,,No,,Amy Hutton,31/08/2017,SERVICE REQUEST IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/s/ser/service_request_identifier_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,SourceOfReferralMH,The source of referral to aÿMental Health Service.,varchar(2),,,No,,Amy Hutton,31/08/2017,SOURCE OF REFERRAL FOR MENTAL HEALTH,http://www.datadictionary.nhs.uk/data_dictionary/attributes/s/smo/source_of_referral_for_mental_health_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS101_Referral,UniqMHSDSPersID,A nationally Unique ID for the patient in the MHSDS generated from an index held by the BSP.,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is a unique ID, which identifies each patient within the MHSDS data set. The ID should start at 1; it should never be repeated (it is unique across periods); it should be numeric; and increment by 1. There should be no gaps in the sequence between provider or period. The Unique MHSDS Person ID is derived by using the MHSDS Person logic.

This is a pathway identifier across period and provider. This is not 'person confidential data'. It does not directly identify the patient, it ensures that within the national data set only, all rows of data specific to an individual can be linked to each other.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS101_Referral,UniqServReqID,To uniquely identify the referral,varchar(26),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from ORGANISATION CODE (Code Of Provider) + SERVICE REQUEST IDENTIFIER",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,AgeServReferClosure,Age of the PATIENT at the REFERRAL CLOSURE DATE.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
Derived by calculating REFERRAL CLOSURE DATE minus PERSON BIRTH DATE.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,AgeServReferRejection,Age of the PATIENT at the REFERRAL REJECTION DATE.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
Derived by calculating REFERRAL REJECTION DATE minus PERSON BIRTH DATE.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,BSPUniqID,A Unique ID applied when original data file was uploaded to the Bureau Service Portal (BSP).,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from lookup table that assigns an increasing incremental value to each of a providers submissions",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,CAMHSTier,The tier of service the CAMHS TEAM operates at for a particular patient.,varchar(1),,,No,,Amy Hutton,31/08/2017,CHILD AND ADOLESCENT MENTAL HEALTH TIER OF SERVICE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/ce/child_and_adolescent_mental_health_tier_of_service_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,CareProfTeamLocalID,CARE PROFESSIONAL LOCAL IDENTIFIERÿis a unique localÿCARE PROFESSIONAL IDENTIFIERÿwithin aÿHealth Care Providerÿand may be assigned automatically by the computer system.,varchar(20),,,No,,Amy Hutton,31/08/2017,CARE PROFESSIONAL TEAM LOCAL IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/care/care_professional_team_local_identifier_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,DataType,An indication of whether the data held for a certain provider for a certain reporting period is current or historic.,varchar(4),,,Yes,"This field is populated during the NCDR load process. It marks each row within the table as either 'Current' or 'Historic'. I.e. when a record is first included, it is marked as 'Current', but when a refreshed version of the same record is included in the table, the old record is updated to be 'Historic' and the new record is marked as 'Current'.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,File_Type,An indication of whether the submitted file is a 'Primary' or 'Refresh' submission.,varchar(7),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The returned value will be 'Primary' or 'Refresh' depending on the file type selected on submission.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,FinancialYear_Identifier,"Financial year of activity, e.g. 2016/17 etc.",varchar(8),,,Yes,"Derived according to the reporting period the activity took place in, i.e. a reporting period starting on 01-06-2016 and ending on 30-06-2016 would be 2016/17",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,IC_Unique_Record,"This is a Unique ID, which identifies each flowed MHSDS record. The rows in the MHS001MPI and associated episode and event tables that make up a single MHSDS record are linked via the Record Number.",varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is a unique ID, which identifies each flowed MHSDS record. The rows in the MHS001MPI and associated episode and event tables that make up a single MHSDS record are linked via the Record Number. IC_Unique_Record should be unique to each provider (OrgCodeProv) and person (UniqMHSDSPersID) combination.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,IC_Use_Submission_Flag,"Prioritises the type of submission per provider and reporting period. ÿ Where a refresh submission exists for the same provider and same reporting period, the refresh header record will be flagged.ÿ Where there is only a primary record present that will be flagged. ÿ Each provider has only one submission flagged per reporting period.",varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
For each provider and reporting period combination, where at least one ?Refresh? and one ?Primary? submission exists, the ?Refresh? submission should be flagged as ?Y?. If there is only one file type for the combination, then the latest record should be flagged as ?Y?.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,Inactive_Timestamp,The date at which the record became classed as 'Inactive'.,date,,,Yes,"Not set for records where the reporting period is the maximum held within the database. Where this is not the case and the episode is open and cannot be found in a superseding reporting period, the record is date stamped as inactive. The date used is the first day of the next reporting period.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,MHS102UniqID,A unique row count for this table. This continues across reporting periods and across providers. This uniquely identifies a row of data within this table.,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The ID should be unique to each submission and record combination within this table. This continues across reporting periods and across providers.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,Month_ID,"A unique number representing the monthly reporting period in which the referral was submitted, e.g. 1400 for February 2017.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,Month_Identifier,"The month number of the monthly reporting period in which the referral was submitted, e.g. M08 for November.",varchar(3),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,Month_Name,"The month of the monthly reporting period in which the referral was submitted, e.g. November.",varchar(15),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,OrgCodeProv,This is the ORGANISATION CODE of the ORGANISATION acting as a Health Care Provider. Derived from submitted Header record within submission.,varchar(6),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from submitted Header record within submission.",Amy Hutton,31/08/2017,ORGANISATION CODE (CODE OF PROVIDER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(code_of_provider)_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,RecordNumber,"This is a Unique ID, which identifies each flowed MHSDS record. The rows in the MHS001MPI and associated episode and event tables that make up a single MHSDS record are linked via the Record Number.",bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is a unique ID, which identifies each flowed MHSDS record. The rows in the MHS001MPI and associated episode and event tables that make up a single MHSDS record are linked via the Record Number. The ID should be unique to each submission (BSP Unique ID) and person (Local Patient ID) combination; it should be numeric. Record Number is derived during post-deadline processing only.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,ReferClosReason,"The reason that a Referral Request has been closed. A Referral Request can be closed as a result of a Patient being discharged from the SERVICE.

Cancelled referrals such as those entered onto a system in error should not be submitted within the data set.",varchar(2),,,No,,Amy Hutton,31/08/2017,REFERRAL CLOSURE REASON,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referral_closure_reason_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,ReferClosureDate,The date the Referral Request to a Health Care Provider's Service was closed by the Health Care Provider's Service. The overarching referral may remain open if another service or team involved in the same referral is still actively treating the patient.,date,,,No,,Amy Hutton,31/08/2017,REFERRAL CLOSURE DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referral_closure_date_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,ReferClosureTime,The time the Referral Request to a Health Care Provider's Service was closed by the Health Care Provider's Service. The overarching referral may remain open if another service or team involved in the same referral is still actively treating the patient.,varchar(10),,,No,,Amy Hutton,31/08/2017,REFERRAL CLOSURE TIME,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referral_closure_time_de.asp?shownav=1?query=%22REFERRAL+CLOSURE+TIME%22&rank=20&shownav=1
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,ReferRejectionDate,The date the Referral Request to a Health Care Provider's Service was rejected by the Health Care Provider's Service. The overarching referral may remain open if another service or team involved in the same referral is still actively treating the patient.,date,,,No,,Amy Hutton,31/08/2017,REFERRAL REJECTION DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referral_rejection_date_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,ReferRejectReason,The reason that a Referral Request has been rejected by the SERVICE.,varchar(2),,,No,,Amy Hutton,31/08/2017,REFERRAL REJECTION REASON,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referral_rejection_reason_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,ServiceRequestID,"It would normally be automatically generated by the local system upon recording a new Referral, although could be manually assigned.",varchar(20),,,No,,Amy Hutton,31/08/2017,SERVICE REQUEST IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/s/ser/service_request_identifier_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,ServTeamTypeRefToMH,The type of service or team within a Mental Health Service that a patient was referred to,varchar(3),,,No,,Amy Hutton,31/08/2017,SERVICE OR TEAM TYPE REFERRED TO (MENTAL HEALTH),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/se/service_or_team_type_referred_to_(mental_health)_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,UniqCareProfTeamID,A unique identifier generated from the CARE PROFESSIONAL TEAM IDENTIFIER and the ORGANISATION CODE (CODE OF PROVIDER) from MHS000.,varchar(26),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
A unique identifier generated from the CARE PROFESSIONAL LOCAL IDENTIFIER and the ORGANISATION CODE (Code Of Provider) from MHS000.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,UniqMHSDSPersID,A nationally Unique ID for the patient in the MHSDS generated from an index held by the BSP.,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is a unique ID, which identifies each patient within the MHSDS data set. The ID should start at 1; it should never be repeated (it is unique across periods); it should be numeric; and increment by 1. There should be no gaps in the sequence between provider or period. The Unique MHSDS Person ID is derived by using the MHSDS Person logic.

This is a pathway identifier across period and provider. This is not 'person confidential data'. It does not directly identify the patient, it ensures that within the national data set only, all rows of data specific to an individual can be linked to each other.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS102_ServiceTypeReferredTo,UniqServReqID,To uniquely identify the referral,varchar(26),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from ORGANISATION CODE (Code Of Provider) + SERVICE REQUEST IDENTIFIER",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,BSPUniqID,A Unique ID applied when original data file was uploaded to the Bureau Service Portal (BSP).,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from lookup table that assigns an increasing incremental value to each of a providers submissions",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,DataType,An indication of whether the data held for a certain provider for a certain reporting period is current or historic.,varchar(4),,,Yes,"This field is populated during the NCDR load process. It marks each row within the table as either 'Current' or 'Historic'. I.e. when a record is first included, it is marked as 'Current', but when a refreshed version of the same record is included in the table, the old record is updated to be 'Historic' and the new record is marked as 'Current'.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,File_Type,An indication of whether the submitted file is a 'Primary' or 'Refresh' submission.,varchar(7),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The returned value will be 'Primary' or 'Refresh' depending on the file type selected on submission.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,FinancialYear_Identifier,"Financial year of activity, e.g. 2016/17 etc.",varchar(8),,,Yes,"Derived according to the reporting period the activity took place in, i.e. a reporting period starting on 01-06-2016 and ending on 30-06-2016 would be 2016/17",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,IC_Use_Submission_Flag,"Prioritises the type of submission per provider and reporting period. ÿ Where a refresh submission exists for the same provider and same reporting period, the refresh header record will be flagged.ÿ Where there is only a primary record present that will be flagged. ÿ Each provider has only one submission flagged per reporting period.",varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
For each provider and reporting period combination, where at least one ?Refresh? and one ?Primary? submission exists, the ?Refresh? submission should be flagged as ?Y?. If there is only one file type for the combination, then the latest record should be flagged as ?Y?.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,MHS103UniqID,A unique row count for this table. This continues across reporting periods and across providers. This uniquely identifies a row of data within this table.,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The ID should be unique to each submission and record combination within this table. This continues across reporting periods and across providers.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,Month_ID,"A unique number representing the monthly reporting period in which the referral was submitted, e.g. 1400 for February 2017.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,Month_Identifier,"The month number of the monthly reporting period in which the referral was submitted, e.g. M08 for November.",varchar(3),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,Month_Name,"The month of the monthly reporting period in which the referral was submitted, e.g. November.",varchar(15),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,OrgCodeProv,This is the ORGANISATION CODE of the ORGANISATION acting as a Health Care Provider. Derived from submitted Header record within submission.,varchar(6),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from submitted Header record within submission.",Amy Hutton,31/08/2017,ORGANISATION CODE (CODE OF PROVIDER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(code_of_provider)_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,OtherReasonReferMH,The secondary presenting conditions or symptoms for which the patient was referred to a Mental Health Service.,varchar(2),,,No,,Amy Hutton,31/08/2017,OTHER REASON FOR REFERRAL (MENTAL HEALTH),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/ori/other_reason_for_referral_(mental_health)_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,RecordNumber,"This is a Unique ID, which identifies each flowed MHSDS record. The rows in the MHS001MPI and associated episode and event tables that make up a single MHSDS record are linked via the Record Number.",bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is a unique ID, which identifies each flowed MHSDS record. The rows in the MHS001MPI and associated episode and event tables that make up a single MHSDS record are linked via the Record Number. The ID should be unique to each submission (BSP Unique ID) and person (Local Patient ID) combination; it should be numeric. Record Number is derived during post-deadline processing only.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,ServiceRequestID,"It would normally be automatically generated by the local system upon recording a new Referral, although could be manually assigned.",varchar(20),,,No,,Amy Hutton,31/08/2017,SERVICE REQUEST IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/s/ser/service_request_identifier_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,UniqMHSDSPersID,A nationally Unique ID for the patient in the MHSDS generated from an index held by the BSP.,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is a unique ID, which identifies each patient within the MHSDS data set. The ID should start at 1; it should never be repeated (it is unique across periods); it should be numeric; and increment by 1. There should be no gaps in the sequence between provider or period. The Unique MHSDS Person ID is derived by using the MHSDS Person logic.

This is a pathway identifier across period and provider. This is not 'person confidential data'. It does not directly identify the patient, it ensures that within the national data set only, all rows of data specific to an individual can be linked to each other.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS103_OtherReasonReferral,UniqServReqID,To uniquely identify the referral,varchar(26),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from ORGANISATION CODE (Code Of Provider) + SERVICE REQUEST IDENTIFIER",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,AgeReferTreatEndDate,The age of the patient at the REFERRAL TO TREATMENT PERIOD END DATE.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
Derived by calculating REFERRAL TO TREATMENT PERIOD END DATE minus PERSON BIRTH DATE.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,AgeReferTreatStartDate,The age of the patient at the REFERRAL TO TREATMENT PERIOD START DATE.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
Derived by calculating REFERRAL TO TREATMENT PERIOD START DATE minus PERSON BIRTH DATE.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,BSPUniqID,A Unique ID applied when original data file was uploaded to the Bureau Service Portal (BSP).,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from lookup table that assigns an increasing incremental value to each of a providers submissions",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,DataType,An indication of whether the data held for a certain provider for a certain reporting period is current or historic.,varchar(4),,,Yes,"This field is populated during the NCDR load process. It marks each row within the table as either 'Current' or 'Historic'. I.e. when a record is first included, it is marked as 'Current', but when a refreshed version of the same record is included in the table, the old record is updated to be 'Historic' and the new record is marked as 'Current'.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,File_Type,An indication of whether the submitted file is a 'Primary' or 'Refresh' submission.,varchar(7),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The returned value will be 'Primary' or 'Refresh' depending on the file type selected on submission.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,FinancialYear_Identifier,"Financial year of activity, e.g. 2016/17 etc.",varchar(8),,,Yes,"Derived according to the reporting period the activity took place in, i.e. a reporting period starting on 01-06-2016 and ending on 30-06-2016 would be 2016/17",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,IC_Use_Submission_Flag,"Prioritises the type of submission per provider and reporting period. ÿ Where a refresh submission exists for the same provider and same reporting period, the refresh header record will be flagged.ÿ Where there is only a primary record present that will be flagged. ÿ Each provider has only one submission flagged per reporting period.",varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
For each provider and reporting period combination, where at least one ?Refresh? and one ?Primary? submission exists, the ?Refresh? submission should be flagged as ?Y?. If there is only one file type for the combination, then the latest record should be flagged as ?Y?.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,MHS104UniqID,A unique row count for this table. This continues across reporting periods and across providers. This uniquely identifies a row of data within this table.,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The ID should be unique to each submission and record combination within this table. This continues across reporting periods and across providers.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,Month_ID,"A unique number representing the monthly reporting period in which the referral was submitted, e.g. 1400 for February 2017.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,Month_Identifier,"The month number of the monthly reporting period in which the referral was submitted, e.g. M08 for November.",varchar(3),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS104_RTT,Month_Name,"The month of the monthly reporting period in which the referral was submitted, e.g. November.",varchar(15),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
